bldg_name,bldg_type,bldg_owner,zone_id,plot_id,num_smart_meters,pv_size_kw,pv_subsidy,pv_already_installed_size_kW,can_install_pv,minergie,x_coord,y_coord,x_coord_norm,y_coord_norm
B147612,MULTI_RES,Firm,Z0281,P_584,13,65,23700,0,1,0,681331,247773,1028,2087
B147614,MULTI_RES,Landlord,Z0281,P_584,9,28,14480,0,1,0,681314,247731,1011,2045
B147615,MULTI_RES,Firm,Z0281,P_584,6,24,12640,0,1,0,681304,247742,1001,2056
B147616,MULTI_RES,Firm,Z0281,P_584,3,28,14480,0,1,0,681299,247754,996,2068
B147617,MULTI_RES,Institution,Z0281,P_584,24,61,22340,0,1,0,681288,247765,985,2079
B147618,MULTI_RES,Landlord,Z0281,P_584,2,19,10340,0,1,0,681318,247783,1015,2097
B147619,MULTI_RES,Landlord,Z0281,P_584,7,18,9880,0,1,0,681309,247787,1006,2101
B147620,MULTI_RES,Landlord,Z0281,P_584,5,33,12820,0,1,0,681291,247799,988,2113
B147621,MULTI_RES,Landlord,Z0281,P_584,10,37,14180,0,1,0,681378,247752,1075,2066
B147622,MULTI_RES,Institution,Z0281,P_584,6,26,13560,0,1,0,681367,247741,1064,2055
B147623,MULTI_RES,Landlord,Z0281,P_584,8,27,14020,0,1,0,681356,247732,1053,2046
B147624,MULTI_RES,Landlord,Z0281,P_584,6,28,14480,0,1,0,681345,247722,1042,2036
B147625,MULTI_RES,Landlord,Z0281,P_584,9,29,14940,0,1,0,681363,247760,1060,2074
B147626,MULTI_RES,Firm,Z0281,P_584,3,28,14480,0,1,0,681349,247766,1046,2080
B147627,MULTI_RES,Landlord,Z0288,P_715,2,26,13560,0,1,0,681242,247502,939,1816
B147628,MULTI_RES,Landlord,Z0288,P_715,4,28,14480,0,1,0,681233,247514,930,1828
B147629,MULTI_RES,Landlord,Z0288,P_715,7,28,14480,0,1,0,681224,247527,921,1841
B147630,MULTI_RES,Landlord,Z0288,P_715,6,18,9880,0,1,0,681216,247537,913,1851
B147631,MULTI_RES,Landlord,Z0288,P_715,1,18,9880,0,1,0,681210,247546,907,1860
B147632,MULTI_RES,Landlord,Z0288,P_715,7,32,12480,0,1,0,681202,247557,899,1871
B147633,MULTI_RES,Landlord,Z0288,P_715,4,18,9880,0,1,0,681226,247580,923,1894
B147634,MULTI_RES,Landlord,Z0288,P_715,2,18,9880,0,1,0,681218,247573,915,1887
B147635,MULTI_RES,Landlord,Z0288,P_715,7,18,9880,0,1,0,681211,247567,908,1881
B147636,MULTI_RES,Landlord,Z0288,P_715,8,27,14020,0,1,0,681259,247567,956,1881
B147637,MULTI_RES,Landlord,Z0288,P_715,5,25,13100,0,1,0,681249,247576,946,1890
B147638,MULTI_RES,Landlord,Z0288,P_715,17,32,12480,0,1,0,681237,247587,934,1901
B147639,MULTI_RES,Landlord,Z0288,P_715,9,33,12820,0,1,0,681273,247523,970,1837
B147640,MULTI_RES,Landlord,Z0288,P_715,7,28,14480,0,1,0,681269,247541,966,1855
B147641,MULTI_RES,Landlord,Z0288,P_715,8,26,13560,0,1,0,681266,247555,963,1869
B147642,MULTI_RES,Landlord,Z0288,P_715,3,19,10340,0,1,0,681277,247507,974,1821
B147643,MULTI_RES,Landlord,Z0288,P_715,2,17,9420,0,1,0,681270,247499,967,1813
B147644,MULTI_RES,Landlord,Z0296,P_894,3,23,12180,0,1,0,681280,247473,977,1787
B147645,MULTI_RES,Landlord,Z0288,P_715,9,17,9420,0,1,0,681262,247493,959,1807
B147646,MULTI_RES,Landlord,Z0288,P_715,2,19,10340,0,1,0,681254,247486,951,1800
B147647,MULTI_RES,Landlord,Z0296,P_894,10,59,21660,0,1,0,681308,247412,1005,1726
B147648,MULTI_RES,Firm,Z0296,P_894,8,28,14480,0,1,0,681298,247424,995,1738
B147649,MULTI_RES,Landlord,Z0296,P_894,9,48,17920,0,1,0,681290,247436,987,1750
B147650,MULTI_RES,Institution,Z0296,P_894,6,45,16900,0,1,0,681279,247450,976,1764
B147651,MULTI_RES,Landlord,Z0296,P_894,7,46,17240,0,1,0,681271,247464,968,1778
B147652,MULTI_RES,Firm,Z0307,P_903,8,34,13160,0,1,0,681348,247404,1045,1718
B147653,MULTI_RES,Landlord,Z0296,P_894,5,43,16220,0,1,0,681329,247426,1026,1740
B147654,MULTI_RES,Landlord,Z0296,P_894,1,20,10800,0,1,0,681324,247435,1021,1749
B147655,MULTI_RES,Firm,Z0296,P_894,9,49,18260,0,1,0,681317,247444,1014,1758
B147656,MULTI_RES,Firm,Z0296,P_894,12,49,18260,0,1,0,681307,247457,1004,1771
B147657,MULTI_RES,Firm,Z0296,P_894,7,34,13160,0,1,0,681299,247470,996,1784
B147658,MULTI_RES,Firm,Z0296,P_894,5,35,13500,0,1,0,681289,247480,986,1794
B147659,MULTI_RES,Firm,Z0296,P_894,5,26,13560,0,1,0,681320,247417,1017,1731
B147660,MULTI_RES,Firm,Z0307,P_903,8,45,16900,0,1,0,681337,247396,1034,1710
B147661,MULTI_RES,Firm,Z0307,P_903,8,38,14520,0,1,0,681327,247385,1024,1699
B147662,MULTI_RES,Landlord,Z0307,P_903,8,43,16220,0,1,0,681388,247351,1085,1665
B147663,MULTI_RES,Landlord,Z0307,P_903,7,46,17240,0,1,0,681378,247364,1075,1678
B147664,MULTI_RES,Landlord,Z0307,P_903,11,47,17580,0,1,0,681368,247377,1065,1691
B147665,MULTI_RES,Landlord,Z0307,P_903,9,40,15200,0,1,0,681359,247391,1056,1705
B147666,MULTI_RES,Landlord,Z0307,P_903,5,40,15200,0,1,0,681366,247331,1063,1645
B147667,RETAIL,Landlord,Z0307,P_903,1,33,12820,0,1,0,681358,247342,1055,1656
B147668,MULTI_RES,Landlord,Z0307,P_903,3,32,12480,0,1,0,681351,247351,1048,1665
B147669,MULTI_RES,Firm,Z0307,P_903,12,52,19280,0,1,0,681343,247363,1040,1677
B147670,MULTI_RES,Landlord,Z0307,P_903,4,31,12140,0,1,0,681334,247375,1031,1689
B147671,MULTI_RES,Landlord,Z1005,P_1058,6,30,11800,0,1,0,681440,247355,1137,1669
B147672,MULTI_RES,Institution,Z1005,P_1058,8,29,14940,0,1,0,681427,247345,1124,1659
B147673,MULTI_RES,Institution,Z1005,P_1058,5,24,12640,0,1,0,681416,247335,1113,1649
B147674,MULTI_RES,Institution,Z1005,P_1058,6,30,11800,0,1,0,681405,247325,1102,1639
B147675,MULTI_RES,Landlord,Z1005,P_1058,2,15,8500,0,1,0,681395,247316,1092,1630
B147676,MULTI_RES,Landlord,Z0307,P_903,8,47,17580,0,1,0,681378,247340,1075,1654
B147677,MULTI_RES,Firm,Z1005,P_1058,4,26,13560,0,1,0,681386,247308,1083,1622
B147678,MULTI_RES,Landlord,Z1009,P_1058,7,30,11800,0,1,0,681396,247293,1093,1607
B147679,MULTI_RES,Firm,Z1005,P_1058,4,17,9420,0,1,0,681416,247254,1113,1568
B147680,MULTI_RES,Landlord,Z1005,P_1058,6,36,13840,0,1,0,681415,247267,1112,1581
B147681,MULTI_RES,Institution,Z1009,P_1058,13,54,19960,0,1,0,681404,247283,1101,1597
B147682,MULTI_RES,Institution,Z1005,P_1058,2,16,8960,0,1,0,681453,247292,1150,1606
B147683,MULTI_RES,Institution,Z1005,P_1058,5,28,14480,0,1,0,681445,247282,1142,1596
B147684,MULTI_RES,Landlord,Z1005,P_1058,4,17,9420,0,1,0,681440,247271,1137,1585
B147685,MULTI_RES,Institution,Z1005,P_1058,4,17,9420,0,1,0,681436,247262,1133,1576
B147686,MULTI_RES,Landlord,Z1005,P_1058,6,30,11800,0,1,0,681424,247243,1121,1557
B147687,MULTI_RES,Landlord,Z1005,P_1058,2,18,9880,0,1,0,681432,247252,1129,1566
B147688,MULTI_RES,Landlord,Z1005,P_1058,5,26,13560,0,1,0,681473,247310,1170,1624
B147689,MULTI_RES,Institution,Z1005,P_1058,6,27,14020,0,1,0,681461,247300,1158,1614
B147690,MULTI_RES,Landlord,Z1005,P_1058,4,24,12640,0,1,0,681467,247322,1164,1636
B147691,MULTI_RES,Landlord,Z1005,P_1058,3,24,12640,0,1,0,681459,247333,1156,1647
B147692,MULTI_RES,Landlord,Z1005,P_1058,14,24,12640,0,1,0,681450,247345,1147,1659
B147693,SCHOOL,Institution,Z1002,P_843,1,119,37100,0,1,0,681488,247369,1185,1683
B147694,MULTI_RES,Landlord,Z0301,P_844,7,35,13500,0,1,0,681437,247394,1134,1708
B147695,MULTI_RES,Institution,Z0301,P_844,8,31,12140,0,1,0,681424,247382,1121,1696
B147696,MULTI_RES,Landlord,Z0301,P_844,15,40,15200,0,1,0,681410,247371,1107,1685
B147697,MULTI_RES,Landlord,Z0301,P_844,5,19,10340,0,1,0,681400,247381,1097,1695
B147698,MULTI_RES,Firm,Z0301,P_844,6,30,11800,0,1,0,681392,247392,1089,1706
B147699,MULTI_RES,Firm,Z0301,P_844,4,19,10340,0,1,0,681384,247402,1081,1716
B147700,MULTI_RES,Landlord,Z0301,P_844,1,17,9420,0,1,0,681377,247410,1074,1724
B147701,MULTI_RES,Landlord,Z0301,P_844,8,33,12820,0,1,0,681370,247422,1067,1736
B147702,MULTI_RES,Institution,Z0300,P_844,8,26,13560,0,1,0,681461,247417,1158,1731
B147703,MULTI_RES,Institution,Z0300,P_844,8,25,13100,0,1,0,681451,247428,1148,1742
B147704,MULTI_RES,Institution,Z0300,P_844,7,25,13100,0,1,0,681441,247440,1138,1754
B147705,MULTI_RES,Landlord,Z0301,P_844,9,31,12140,0,1,0,681382,247434,1079,1748
B147706,MULTI_RES,Landlord,Z0293,P_781,6,24,12640,0,1,0,681378,247467,1075,1781
B147707,MULTI_RES,Landlord,Z0301,P_844,7,31,12140,0,1,0,681395,247444,1092,1758
B147708,MULTI_RES,Firm,Z0293,P_781,10,34,13160,0,1,0,681353,247446,1050,1760
B147709,MULTI_RES,Institution,Z0300,P_844,7,25,13100,0,1,0,681431,247451,1128,1765
B147710,MULTI_RES,Institution,Z0300,P_844,7,26,13560,0,1,0,681420,247462,1117,1776
B147711,MULTI_RES,Landlord,Z0293,P_781,11,29,14940,0,1,0,681367,247457,1064,1771
B147712,MULTI_RES,Landlord,Z0293,P_781,8,31,12140,0,1,0,681341,247457,1038,1771
B147713,MULTI_RES,Landlord,Z0293,P_781,8,30,11800,0,1,0,681337,247471,1034,1785
B147714,MULTI_RES,Firm,Z0292,P_781,1,32,12480,0,1,0,681360,247483,1057,1797
B147715,MULTI_RES,Firm,Z0026,P_781,29,144,44600,0,1,0,681315,247506,1012,1820
B147716,MULTI_RES,Landlord,Z0026,P_781,3,21,11260,0,1,0,681333,247520,1030,1834
B147718,MULTI_RES,Institution,Z0026,P_781,6,26,13560,0,1,0,681396,247486,1093,1800
B147719,MULTI_RES,Institution,Z0026,P_781,7,26,13560,0,1,0,681385,247496,1082,1810
B147720,MULTI_RES,Institution,Z0026,P_781,9,40,15200,0,1,0,681349,247528,1046,1842
B147721,MULTI_RES,Landlord,Z1582,P_780,8,29,14940,0,1,0,681328,247548,1025,1862
B147722,MULTI_RES,Institution,Z0026,P_781,7,26,13560,0,1,0,681363,247517,1060,1831
B147723,MULTI_RES,Institution,Z0026,P_781,7,26,13560,0,1,0,681374,247507,1071,1821
B147724,MULTI_RES,Landlord,Z1584,P_780,4,18,9880,0,1,0,681313,247536,1010,1850
B147725,MULTI_RES,Landlord,Z0287,P_780,8,26,13560,0,1,0,681314,247562,1011,1876
B147726,MULTI_RES,Firm,Z1584,P_780,4,17,9420,0,1,0,681305,247529,1002,1843
B147727,MULTI_RES,Landlord,Z1584,P_780,1,12,7120,0,1,0,681298,247524,995,1838
B147728,MULTI_RES,Institution,Z0287,P_780,7,29,14940,0,1,0,681295,247548,992,1862
B147729,MULTI_RES,Landlord,Z0287,P_780,4,21,11260,0,1,0,681291,247564,988,1878
B147730,MULTI_RES,Landlord,Z0287,P_780,7,28,14480,0,1,0,681293,247579,990,1893
B147731,MULTI_RES,Landlord,Z0283,P_779,3,17,9420,0,1,0,681326,247595,1023,1909
B147732,INDUSTRIAL,Firm,Z0286,P_779,1,16,8960,0,1,0,681322,247630,1019,1944
B147733,MULTI_RES,Firm,Z0287,P_780,4,16,8960,0,1,0,681306,247573,1003,1887
B147734,MULTI_RES,Landlord,Z0283,P_779,6,35,13500,0,1,0,681290,247631,987,1945
B147735,MULTI_RES,Landlord,Z0283,P_779,7,30,11800,0,1,0,681301,247619,998,1933
B147736,MULTI_RES,Landlord,Z0283,P_779,3,21,11260,0,1,0,681312,247609,1009,1923
B147737,MULTI_RES,Landlord,Z0283,P_779,4,16,8960,0,1,0,681322,247661,1019,1975
B147738,MULTI_RES,Landlord,Z0283,P_779,4,16,8960,0,1,0,681315,247655,1012,1969
B147739,MULTI_RES,Landlord,Z0283,P_779,3,17,9420,0,1,0,681308,247649,1005,1963
B147740,MULTI_RES,Landlord,Z0283,P_779,5,23,12180,0,1,0,681299,247642,996,1956
B147741,MULTI_RES,Landlord,Z0285,P_779,6,37,14180,0,1,0,681342,247585,1039,1899
B147743,HOTEL,Firm,Z0285,P_779,1,20,10800,0,1,0,681380,247594,1077,1908
B147744,MULTI_RES,Landlord,Z0285,P_779,3,15,8500,0,1,0,681353,247597,1050,1911
B147745,MULTI_RES,Firm,Z0285,P_779,5,30,11800,0,1,0,681370,247584,1067,1898
B147746,MULTI_RES,Firm,Z0285,P_779,3,24,12640,0,1,0,681351,247571,1048,1885
B147747,MULTI_RES,Landlord,Z0285,P_779,4,21,11260,0,1,0,681387,247601,1084,1915
B147748,MULTI_RES,Firm,Z0284,P_779,6,30,11800,0,1,0,681371,247612,1068,1926
B147749,MULTI_RES,Landlord,Z0283,P_779,11,16,8960,0,1,0,681363,247627,1060,1941
B147750,MULTI_RES,Landlord,Z0283,P_779,4,16,8960,0,1,0,681357,247634,1054,1948
B147751,MULTI_RES,Landlord,Z0283,P_779,2,17,9420,0,1,0,681351,247641,1048,1955
B147752,MULTI_RES,Landlord,Z0283,P_779,4,16,8960,0,1,0,681345,247648,1042,1962
B147753,MULTI_RES,Landlord,Z0283,P_779,4,16,8960,0,1,0,681338,247655,1035,1969
B147754,MULTI_RES,Landlord,Z0283,P_779,6,26,13560,0,1,0,681331,247665,1028,1979
B147755,RETAIL,Firm,Z0303,P_734,1,199,61100,0,1,0,681495,247463,1192,1777
B147756,MULTI_RES,Institution,Z0282,P_585,7,25,13100,0,1,0,681366,247700,1063,2014
B147757,MULTI_RES,Landlord,Z0282,P_585,18,34,13160,0,1,0,681354,247688,1051,2002
B147758,MULTI_RES,Landlord,Z1695,P_857,7,23,12180,0,1,0,681517,247393,1214,1707
B147759,MULTI_RES,Firm,Z1695,P_857,8,33,12820,0,1,0,681506,247407,1203,1721
B147760,MULTI_RES,Institution,Z1695,P_857,8,34,13160,0,1,0,681564,247387,1261,1701
B147761,MULTI_RES,Landlord,Z1695,P_857,2,14,8040,0,1,0,681548,247372,1245,1686
B147762,MULTI_RES,Landlord,Z1695,P_857,3,18,9880,0,1,0,681539,247364,1236,1678
B147763,MULTI_RES,Landlord,Z1695,P_857,2,18,9880,0,1,0,681559,247398,1256,1712
B147764,MULTI_RES,Landlord,Z1695,P_857,4,20,10800,0,1,0,681552,247406,1249,1720
B147765,MULTI_RES,Landlord,Z1695,P_857,7,20,10800,0,1,0,681545,247414,1242,1728
B147766,MULTI_RES,Landlord,Z1695,P_857,4,19,10340,0,1,0,681539,247422,1236,1736
B147768,MULTI_RES,Landlord,Z1110,P_856,8,69,25060,0,1,0,681593,247414,1290,1728
B147769,MULTI_RES,Landlord,Z1110,P_856,35,108,33800,0,1,0,681613,247435,1310,1749
B147770,MULTI_RES,Landlord,Z1110,P_856,5,26,13560,0,1,0,681578,247422,1275,1736
B147771,MULTI_RES,Landlord,Z1110,P_856,3,15,8500,0,1,0,681571,247430,1268,1744
B147772,MULTI_RES,Firm,Z1110,P_856,6,23,12180,0,1,0,681563,247439,1260,1753
B147773,MULTI_RES,Firm,Z1110,P_856,4,27,14020,0,1,0,681556,247450,1253,1764
B147774,MULTI_RES,Landlord,Z1695,P_857,4,22,11720,0,1,0,681530,247431,1227,1745
B147775,MULTI_RES,Firm,Z1695,P_857,6,24,12640,0,1,0,681511,247418,1208,1732
B147776,MULTI_RES,Firm,Z0305,P_795,1,66,24040,0,1,0,681535,247474,1232,1788
B147777,MULTI_RES,Landlord,Z0305,P_795,8,53,19620,0,1,0,681523,247487,1220,1801
B147778,MULTI_RES,Landlord,Z0305,P_795,6,67,24380,0,1,0,681502,247514,1199,1828
B147779,MULTI_RES,Landlord,Z0305,P_795,3,31,12140,0,1,0,681547,247480,1244,1794
B147780,MULTI_RES,Landlord,Z0305,P_795,8,35,13500,0,1,0,681555,247486,1252,1800
B147781,MULTI_RES,Landlord,Z0305,P_795,4,31,12140,0,1,0,681564,247492,1261,1806
B147782,MULTI_RES,Landlord,Z1110,P_856,4,21,11260,0,1,0,681566,247457,1263,1771
B147783,MULTI_RES,Firm,Z0305,P_795,6,52,19280,0,1,0,681512,247500,1209,1814
B147784,MULTI_RES,Landlord,Z0305,P_795,8,62,22680,0,1,0,681572,247502,1269,1816
B147785,MULTI_RES,Firm,Z0305,P_795,3,32,12480,0,1,0,681564,247513,1261,1827
B147786,MULTI_RES,Landlord,Z0305,P_795,7,48,17920,0,1,0,681555,247523,1252,1837
B147787,MULTI_RES,Landlord,Z0305,P_795,11,61,22340,0,1,0,681534,247544,1231,1858
B147788,MULTI_RES,Landlord,Z0305,P_795,8,54,19960,0,1,0,681520,247533,1217,1847
B147789,MULTI_RES,Institution,Z0304,P_732,4,35,13500,0,1,0,681504,247556,1201,1870
B147790,MULTI_RES,Institution,Z0304,P_732,7,42,15880,0,1,0,681494,247547,1191,1861
B147791,MULTI_RES,Firm,Z0305,P_795,4,31,12140,0,1,0,681510,247524,1207,1838
B147792,MULTI_RES,Institution,Z0304,P_732,9,58,21320,0,1,0,681480,247538,1177,1852
B147793,MULTI_RES,Firm,Z0304,P_732,6,47,17580,0,1,0,681515,247565,1212,1879
B147794,MULTI_RES,Landlord,Z0305,P_795,1,48,17920,0,1,0,681545,247534,1242,1848
B147795,MULTI_RES,Institution,Z0304,P_732,5,35,13500,0,1,0,681473,247552,1170,1866
B147796,MULTI_RES,Institution,Z0304,P_732,7,43,16220,0,1,0,681470,247565,1167,1879
B147797,MULTI_RES,Institution,Z0304,P_732,8,43,16220,0,1,0,681467,247580,1164,1894
B147798,MULTI_RES,Institution,Z0304,P_732,8,43,16220,0,1,0,681464,247595,1161,1909
B147799,MULTI_RES,Firm,Z0304,P_732,6,34,13160,0,1,0,681460,247609,1157,1923
B147800,MULTI_RES,Firm,Z0304,P_732,11,59,21660,0,1,0,681461,247625,1158,1939
B147801,MULTI_RES,Landlord,Z0304,P_732,7,49,18260,0,1,0,681507,247579,1204,1893
B147802,MULTI_RES,Landlord,Z0323,P_621,10,32,12480,0,1,0,681497,247625,1194,1939
B147803,MULTI_RES,Firm,Z0304,P_732,12,44,16560,0,1,0,681474,247618,1171,1932
B147804,MULTI_RES,Landlord,Z0304,P_732,4,31,12140,0,1,0,681483,247607,1180,1921
B147805,MULTI_RES,Firm,Z0304,P_732,4,32,12480,0,1,0,681490,247599,1187,1913
B147806,MULTI_RES,Landlord,Z0304,P_732,5,30,11800,0,1,0,681497,247590,1194,1904
B147807,MULTI_RES,Landlord,Z0324,P_805,5,21,11260,0,1,0,681516,247605,1213,1919
B147808,MULTI_RES,Landlord,Z1619,P_805,1,10,6200,0,1,0,681534,247582,1231,1896
B147809,MULTI_RES,Landlord,Z1619,P_805,1,11,6660,0,1,0,681529,247588,1226,1902
B147810,MULTI_RES,Landlord,Z1617,P_805,4,22,11720,0,1,0,681546,247569,1243,1883
B147811,MULTI_RES,Landlord,Z0327,P_805,3,15,8500,0,1,0,681579,247559,1276,1873
B147812,MULTI_RES,Landlord,Z0328,P_805,8,16,8960,0,1,0,681559,247554,1256,1868
B147813,HOTEL,Landlord,Z0328,P_805,1,17,9420,0,1,0,681565,247547,1262,1861
B147814,MULTI_RES,Landlord,Z0327,P_805,1,15,8500,0,1,0,681573,247566,1270,1880
B147815,MULTI_RES,Landlord,Z1416,P_585,2,17,9420,0,1,0,681417,247624,1114,1938
B147816,MULTI_RES,Landlord,Z1416,P_585,5,17,9420,0,1,0,681410,247618,1107,1932
B147817,MULTI_RES,Landlord,Z0282,P_585,6,25,13100,0,1,0,681397,247633,1094,1947
B147818,MULTI_RES,Institution,Z0282,P_585,7,27,14020,0,1,0,681388,247645,1085,1959
B147819,MULTI_RES,Institution,Z0282,P_585,8,27,14020,0,1,0,681378,247656,1075,1970
B147820,MULTI_RES,Institution,Z0282,P_585,8,27,14020,0,1,0,681368,247668,1065,1982
B147821,MULTI_RES,Institution,Z0282,P_585,3,14,8040,0,1,0,681360,247677,1057,1991
B147822,MULTI_RES,Landlord,Z1416,P_585,5,33,12820,0,1,0,681425,247635,1122,1949
B147823,MULTI_RES,Landlord,Z0282,P_585,4,20,10800,0,1,0,681421,247657,1118,1971
B147824,MULTI_RES,Firm,Z0282,P_585,8,24,12640,0,1,0,681418,247670,1115,1984
B147825,MULTI_RES,Firm,Z0282,P_585,7,24,12640,0,1,0,681415,247684,1112,1998
B147826,MULTI_RES,Institution,Z0282,P_585,4,25,13100,0,1,0,681412,247699,1109,2013
B147827,MULTI_RES,Landlord,Z0282,P_585,6,25,13100,0,1,0,681409,247714,1106,2028
B147828,MULTI_RES,Institution,Z0282,P_585,8,24,12640,0,1,0,681389,247719,1086,2033
B147829,MULTI_RES,Institution,Z0282,P_585,7,24,12640,0,1,0,681378,247709,1075,2023
B147830,MULTI_RES,Landlord,Z0322,P_621,9,30,11800,0,1,0,681442,247695,1139,2009
B147831,MULTI_RES,Landlord,Z0322,P_621,6,27,14020,0,1,0,681438,247711,1135,2025
B147832,MULTI_RES,Firm,Z0322,P_621,1,46,17240,0,1,0,681438,247729,1135,2043
B147833,MULTI_RES,Landlord,Z0322,P_621,13,35,13500,0,1,0,681468,247663,1165,1977
B147834,MULTI_RES,Landlord,Z0322,P_621,5,19,10340,0,1,0,681459,247672,1156,1986
B147835,MULTI_RES,Firm,Z0322,P_621,1,32,12480,0,1,0,681450,247682,1147,1996
B147836,MULTI_RES,Firm,Z0322,P_621,3,19,10340,0,1,0,681476,247694,1173,2008
B147837,MULTI_RES,Landlord,Z0322,P_621,10,31,12140,0,1,0,681468,247703,1165,2017
B147838,MULTI_RES,Landlord,Z0322,P_621,5,19,10340,0,1,0,681459,247714,1156,2028
B147839,MULTI_RES,Landlord,Z0322,P_621,3,18,9880,0,1,0,681452,247722,1149,2036
B147840,MULTI_RES,Landlord,Z0331,P_805,4,20,10800,0,1,0,681578,247588,1275,1902
B147841,MULTI_RES,Landlord,Z0326,P_805,1,32,12480,0,1,0,681560,247578,1257,1892
B147842,MULTI_RES,Firm,Z0331,P_805,6,26,13560,0,1,0,681568,247598,1265,1912
B147843,MULTI_RES,Landlord,Z0331,P_805,2,17,9420,0,1,0,681559,247607,1256,1921
B147844,MULTI_RES,Firm,Z0331,P_805,6,25,13100,0,1,0,681551,247616,1248,1930
B147845,MULTI_RES,Landlord,Z0323,P_621,6,33,12820,0,1,0,681513,247654,1210,1968
B147846,HOTEL,Landlord,Z0323,P_621,1,19,10340,0,1,0,681503,247666,1200,1980
B147847,MULTI_RES,Landlord,Z0322,P_621,6,39,14860,0,1,0,681485,247683,1182,1997
B147848,MULTI_RES,Landlord,Z0323,P_621,4,19,10340,0,1,0,681524,247643,1221,1957
B147849,MULTI_RES,Landlord,Z0331,P_805,6,26,13560,0,1,0,681539,247625,1236,1939
B147850,MULTI_RES,Firm,Z0323,P_621,5,22,11720,0,1,0,681516,247634,1213,1948
B147851,MULTI_RES,Landlord,Z0324,P_805,7,17,9420,0,1,0,681525,247612,1222,1926
B147852,MULTI_RES,Landlord,Z0330,P_805,7,28,14480,0,1,1,681600,247565,1297,1879
B147853,MULTI_RES,Landlord,Z0330,P_805,4,20,10800,0,1,0,681591,247575,1288,1889
B147854,HOTEL,Landlord,Z1140,P_906,1,60,22000,0,1,0,681630,247503,1327,1817
B147855,MULTI_RES,Landlord,Z0330,P_805,6,36,13840,0,1,0,681607,247527,1304,1841
B147856,MULTI_RES,Landlord,Z1140,P_906,5,45,16900,0,1,0,681615,247493,1312,1807
B147857,MULTI_RES,Landlord,Z0329,P_805,1,25,13100,0,1,0,681593,247515,1290,1829
B147858,RETAIL,Firm,Z1618,P_805,1,31,12140,0,1,0,681578,247532,1275,1846
B147861,MULTI_RES,Landlord,Z1140,P_906,9,26,13560,0,1,0,681639,247460,1336,1774
B147862,MULTI_RES,Landlord,Z1140,P_906,1,38,14520,0,1,0,681647,247455,1344,1769
B147863,MULTI_RES,Firm,Z1616,P_805,6,30,11800,0,1,0,681591,247546,1288,1860
B147864,MULTI_RES,Landlord,Z1140,P_906,3,32,12480,0,1,0,681668,247474,1365,1788
B147865,MULTI_RES,Landlord,Z1140,P_906,7,46,17240,0,1,0,681658,247466,1355,1780
B147866,RETAIL,Firm,Z1140,P_906,1,57,20980,0,1,0,681645,247514,1342,1828
B147867,MULTI_RES,Firm,Z0330,P_805,8,35,13500,0,1,0,681623,247534,1320,1848
B147868,MULTI_RES,Landlord,Z1140,P_906,4,30,11800,0,1,0,681663,247500,1360,1814
B147869,MULTI_RES,Firm,Z1140,P_906,4,30,11800,0,1,0,681656,247508,1353,1822
B147870,MULTI_RES,Landlord,Z0330,P_805,5,25,13100,0,1,0,681618,247547,1315,1861
B147871,RETAIL,Firm,Z0330,P_805,1,16,8960,0,1,0,681609,247556,1306,1870
B147872,MULTI_RES,Firm,Z0318,P_621,1,16,8960,0,1,0,681536,247701,1233,2015
B147873,MULTI_RES,Landlord,Z0319,P_621,4,16,8960,0,1,0,681522,247704,1219,2018
B147874,MULTI_RES,Firm,Z0320,P_621,8,28,14480,0,1,0,681505,247706,1202,2020
B147875,MULTI_RES,Firm,Z0320,P_621,4,26,13560,0,1,0,681493,247716,1190,2030
B147876,MULTI_RES,Landlord,Z0317,P_621,14,62,22680,0,1,0,681558,247655,1255,1969
B147877,HOTEL,Institution,Z0321,P_621,1,18,9880,0,1,0,681530,247681,1227,1995
B147878,MULTI_RES,Landlord,Z1415,P_621,1,19,10340,0,1,0,681517,247689,1214,2003
B147879,MULTI_RES,Landlord,Z1140,P_906,11,51,18940,0,1,0,681678,247483,1375,1797
B147880,MULTI_RES,Landlord,Z1140,P_906,3,32,12480,0,1,0,681671,247493,1368,1807
B147881,MULTI_RES,Landlord,Z0317,P_621,6,31,12140,0,1,0,681557,247674,1254,1988
B147882,MULTI_RES,Landlord,Z0317,P_621,8,37,14180,0,1,0,681552,247691,1249,2005
B147883,MULTI_RES,Firm,Z0867,P_1026,6,31,12140,0,1,0,680945,247178,642,1492
B147884,MULTI_RES,Firm,Z0867,P_1026,6,40,15200,0,1,0,680943,247161,640,1475
B147885,MULTI_RES,Firm,Z0867,P_1026,11,29,14940,0,1,0,681030,247146,727,1460
B147886,MULTI_RES,Firm,Z0867,P_1026,9,17,9420,0,1,0,681018,247141,715,1455
B147887,MULTI_RES,Firm,Z0867,P_1026,7,32,12480,0,1,0,681004,247139,701,1453
B147888,MULTI_RES,Firm,Z0867,P_1026,7,42,15880,0,1,0,680985,247135,682,1449
B147889,MULTI_RES,Firm,Z0867,P_1026,11,28,14480,0,1,0,681020,247158,717,1472
B147890,MULTI_RES,Firm,Z0867,P_1026,9,29,14940,0,1,0,681009,247169,706,1483
B147891,MULTI_RES,Firm,Z0867,P_1026,8,29,14940,0,1,0,680997,247180,694,1494
B147892,MULTI_RES,Firm,Z0867,P_1026,10,29,14940,0,1,0,680985,247190,682,1504
