2015,2016,2017,2018,2019
-6.478991744,2.725570813,3.651589858,-7.688433433,6.479797801
-2.924704461,5.52983627,7.764518795,-6.921418686,-4.571845235
-2.668202749,6.228994562,7.426992331,-6.674115799,-5.499109116
-2.951586782,5.99494859,7.725061677,-6.815716027,-5.105896094
-4.45926788,6.945696132,8.629530732,-7.110489963,-5.187495401
-5.780783731,10.90145069,11.9795531,-8.884929558,-9.795979905
-9.143570024,14.7522119,10.48445106,-7.387076821,-10.44158067
-9.421871782,15.74048073,8.271851111,-5.673942116,-10.61947937
-9.467425932,15.38871206,6.908362451,-5.262212844,-9.285480516
-8.828183231,13.50921804,5.056205586,-4.415541637,-6.875851497
-9.555076662,13.11221092,3.619953997,-4.92474538,-3.993635996
-8.985873445,12.38237761,2.508075725,-4.705036341,-2.946648879
-8.85070574,13.39609476,2.567372571,-5.762258919,-3.413750057
-8.576912202,14.10773005,2.326284761,-5.475183873,-4.491035013
-8.403482447,15.45382385,3.454839425,-7.005432333,-5.949508576
-7.860573886,13.4930195,4.684151531,-6.040852291,-6.219737811
-6.770965262,13.39413298,8.108275028,-5.370748884,-10.8450826
-3.626291014,11.83185895,9.454530553,-3.952835617,-14.68956963
-1.802430592,10.03263108,12.20258319,-3.233383602,-17.62356547
-1.367759656,8.744788622,10.61377156,-3.748603659,-14.80806443
-0.687804203,6.356761337,10.02124597,-4.137080996,-12.02892992
-0.828036756,4.330953197,8.943058041,-3.870971694,-8.8926398
1.456941537,3.793915585,4.915645928,-5.471798243,-5.741675185
7.576883119,0.984294141,-1.911674638,-9.16769996,0.173358848
-3.1127041,8.096069361,-0.894938615,-5.756386646,-0.341215706
8.452586806,0.858328664,6.870672607,-9.437369776,-8.27778917
8.988814131,1.339530806,5.908128748,-9.448903514,-8.482528076
10.34994947,0.768892758,5.49347967,-9.495136527,-8.838967318
11.49870469,0.087821251,6.24036526,-10.59691329,-9.060189411
13.85781457,-0.767441206,5.714414752,-10.82492938,-9.881093706
14.90702691,-0.553611031,6.200294982,-12.7268599,-10.11423922
16.79429747,-1.198068569,6.818917536,-11.7286392,-12.69167642
15.01134152,0.992475269,7.07817847,-10.07036692,-14.83404275
15.28274862,0.886791808,5.78463911,-9.086417943,-14.61556091
16.11283495,-0.14531429,3.660605405,-9.52753615,-12.06476144
17.28214497,-0.245039431,2.88980201,-10.41420222,-11.75317717
18.82102271,-0.830473582,2.578353172,-10.84507955,-12.06188144
20.04526022,-1.365227516,2.941142299,-11.24867032,-12.73258812
21.49452461,-1.005211539,3.148913935,-11.86248181,-14.31359762
23.10537644,-1.839017404,3.619293913,-11.96441868,-15.38833679
24.44261539,-0.415803361,5.152585323,-12.56775502,-19.22861277
22.49005934,0.678992661,8.662376075,-11.20004536,-22.68367639
22.13948397,-0.024455423,9.866119469,-11.26961218,-22.57676324
21.3190905,-1.250395534,7.769654689,-13.10673493,-17.0316629
19.83727137,-0.92207847,6.948535832,-13.56558778,-14.76904082
14.33043076,-0.171439289,6.726839384,-11.03303956,-11.76860719
16.36197067,-2.555875097,5.183853599,-10.56109888,-10.20963794
-7.35100436,3.2839509,-0.915516742,-6.719986036,10.09823128
-16.29910232,7.192391582,-0.769790998,0.646435891,8.961566346
18.26328829,-2.246679275,5.867151579,-13.85290851,-10.49162039
18.58369647,-2.088693651,6.243064714,-14.24721188,-11.0185502
20.53268919,-2.61312202,5.659822926,-15.20069466,-11.15381995
22.20383685,-3.147664252,4.24130069,-14.96978466,-11.18508964
24.83262059,-4.927136824,4.532044713,-15.13760569,-12.04668386
28.73171916,-5.029808208,3.001052902,-16.60720859,-13.38219198
27.84179634,-5.800652956,3.281158302,-15.90133088,-12.43440467
24.87327852,-4.26747684,3.498998737,-15.27493078,-11.77625146
25.0251794,-4.022000998,2.084631352,-14.86321167,-11.25751836
24.42857803,-3.780534207,1.252560267,-14.67653293,-10.31163657
22.38048837,-2.58535212,1.058527238,-14.36171301,-9.605495157
21.23156182,-1.882953645,1.456969011,-13.61606225,-10.15490457
23.27844028,-2.583350019,1.629128346,-14.20496254,-11.16724003
21.4456405,-2.259756799,2.643215166,-13.81115024,-10.87143704
18.64898884,-2.087853121,3.948323355,-13.48448803,-9.628408904
15.21568859,-1.150239917,5.511267308,-11.98857394,-9.741023714
12.05351916,-0.215576826,7.103308678,-11.79390252,-9.117376374
9.185773142,0.28960459,8.428084187,-10.78252685,-8.732459217
7.552821019,1.915165242,8.218779303,-9.514018431,-9.673090198
6.262467638,1.555044202,7.558796553,-8.250873826,-8.365393243
4.724892649,1.392407663,6.472245248,-6.964210658,-6.656632878
5.813189332,0.019449936,5.945945683,-8.470209296,-4.584406547
-13.86075656,1.577112023,-6.64772682,1.556134325,17.21995744
-8.609533778,1.246511103,-1.807042384,3.362576401,6.401169784
5.637403675,0.483724841,5.176141766,-8.096951219,-4.520557564
6.966030661,-0.443135078,6.557608019,-9.36882165,-5.090949379
6.763494836,-0.499391339,6.572738836,-9.3379819,-4.859417746
5.27571302,-0.291036492,7.851798022,-10.05440179,-4.143926705
1.87370615,-1.323335748,10.37676613,-10.19115709,-1.681078716
1.078084548,-1.805600032,9.860454662,-12.19368803,1.727757024
2.541470753,-2.265372726,7.567757257,-11.61164572,2.334245201
2.86138242,-1.705757438,6.837980208,-10.97867074,1.541553205
2.620510493,-1.968366024,5.490834879,-10.10428573,2.594025814
2.633134583,-2.644421666,4.851252789,-9.969840443,3.795236279
3.972420995,-1.470175838,3.611659923,-10.57732688,2.727206237
4.591260995,-1.662049677,4.062472432,-11.30926624,2.48172971
4.33737979,-1.186955539,4.281042378,-11.34172959,2.04728941
4.031355448,-1.147354941,5.344123529,-11.73262449,1.671926916
3.651612525,-0.89611321,5.682702317,-11.53824751,1.324536837
3.766199246,-1.390447423,6.445145872,-11.12807689,0.738730328
3.383010266,-0.87122676,7.595645517,-11.43095027,-0.235250943
2.970848472,-0.862744724,7.001372896,-10.14019581,-0.315782366
3.618884547,-0.939765499,5.380145954,-10.50609043,0.855875681
3.091853498,-0.919000865,5.027909015,-9.286875848,0.718715424
4.705031995,-1.221541796,4.4128631,-9.163066051,-0.14695432
5.940215208,-0.178302714,2.273987845,-9.843804319,-0.09572512
-5.750728084,-4.002066441,0.780171817,14.40661797,-1.875726421
2.630022415,4.110316577,-0.86398427,-7.188210346,-0.72184085
11.95054001,-1.204637094,2.304611453,-10.99341145,-4.238826055
13.53775578,-2.146612431,2.471746177,-10.54968317,-5.331990874
12.33785507,-1.896520092,2.921859273,-10.29955543,-4.981889051
9.918411534,-2.163211075,4.215978017,-9.063787522,-4.356826508
5.358761396,-4.185911342,6.589612191,-6.272451122,-1.812481814
2.888214017,-5.587147008,7.547519511,-5.130752658,0.493749109
2.396438097,-5.103820697,4.773113608,-4.456756109,2.425708835
3.725393503,-5.118491365,4.139409556,-4.083886119,1.352341476
4.359459957,-5.177604913,3.480346644,-2.330506209,-0.037009887
4.653793279,-5.642070985,4.432711448,-2.543861968,-0.514046583
4.099678975,-4.126190974,4.12930185,-2.942578958,-1.026379643
2.961026106,-4.34623453,3.673827114,-2.27831599,0.264541779
3.059445688,-4.767894227,3.433513615,-0.896973485,-0.256163073
3.046747062,-5.176099594,5.722306831,-1.890836435,-1.061431614
3.30666663,-5.221273777,6.72248194,-2.160995788,-1.963299965
3.104570657,-4.346533532,8.245560198,-4.452742388,-2.265089677
2.601929175,-4.753104496,10.42919768,-5.859125287,-2.146213369
1.210997267,-3.623089991,9.814305836,-6.310052538,-1.05282768
2.495931288,-2.814603429,7.151906676,-6.67780698,-0.571899933
2.029155927,-2.228605427,7.189484369,-6.875007189,-0.616041787
2.189893197,-0.94861986,7.271714622,-8.131193556,-1.265030583
5.128065976,-0.020405281,4.941329885,-7.81336895,-3.45695886
-3.994042818,8.850944079,5.873462202,-9.387031834,-3.469481188
-0.611690255,4.021506482,1.086596609,-5.258849186,-0.593592948
8.55560172,0.176466011,4.767119435,-10.59937349,-4.811389263
10.0600951,-0.579441304,5.513934162,-10.24341735,-6.476835682
9.083198191,-0.63905325,6.64270703,-10.45105331,-6.260031522
5.853377976,-0.355697013,9.335329821,-8.815546497,-6.988211798
1.306843753,-0.890201362,13.72171299,-4.450033805,-9.165314094
-2.752664281,-2.993166999,17.53657593,-2.028738093,-8.047967139
-2.821407415,-3.300511827,17.82353007,-1.213026718,-8.547134016
-2.471345137,-3.261949047,16.10712528,-1.830528481,-6.911101959
-0.551375486,-2.140775857,13.28484322,-2.006409528,-7.435215063
-0.609413779,-2.269746536,13.9392115,-1.034332776,-8.597490242
0.4901199,-2.106567127,14.25289111,-2.428971228,-9.075726784
0.817801909,-2.081816916,13.79708946,-1.893916739,-9.455197208
1.143796512,-1.376431911,13.81540427,-3.782828876,-9.078133783
1.526754351,-0.631779644,14.15513543,-4.997730707,-9.629437588
1.872356075,0.394328761,14.03959214,-5.513277391,-10.60037634
3.497422287,0.012324293,13.21703746,-6.148171991,-10.59900347
4.73145927,0.488852485,13.19321425,-8.994901314,-10.09934684
5.535734093,0.774011767,11.24392955,-10.48221867,-8.298020178
8.513239195,1.935191976,7.224135402,-11.54975401,-8.161854346
8.970129224,2.483699907,5.497812064,-11.66948528,-7.585553907
9.204904973,1.843240693,5.69298514,-11.01328534,-7.81887045
12.18511331,1.875561232,1.931910703,-11.60115024,-7.055959311
14.07205022,-0.998963637,1.064385857,-8.555809613,-7.467728855
13.21811909,-1.756491004,6.45078701,-10.07630249,-9.394165272
13.49607876,-2.140773636,9.304864394,-11.20026842,-10.92911845
13.82657415,-2.277797456,11.5220968,-12.831028,-11.81325709
11.7239861,-2.585692388,17.13143573,-14.47114946,-13.06035288
9.098502505,-1.288104373,18.76846469,-14.79995178,-13.01051417
4.861998535,1.010021004,24.4298539,-17.51597242,-14.13217767
1.067942102,1.638019739,27.65852593,-19.40716026,-12.33316723
0.452826698,-0.541240636,29.67136562,-19.77346192,-10.81948381
1.530946889,-1.475581593,30.95520607,-20.31082058,-11.62233173
3.122442385,-0.924994684,27.2080901,-18.6528311,-11.80957263
1.478808275,-0.280975966,28.90897909,-18.53593417,-12.45870722
1.366689228,-0.013145423,25.81709885,-16.9187721,-11.14445207
0.732296776,0.976979005,26.02470606,-17.91812632,-10.9759997
-0.098317325,0.9583094,25.92036861,-16.83762349,-10.87096658
0.21740449,0.696232228,26.75185761,-17.08183456,-11.45969101
-0.963514895,1.142473054,27.81616237,-18.09835648,-10.88864304
-1.328244825,1.923752249,27.56700124,-18.20102542,-11.06996781
-2.242546009,-0.911069383,27.73137614,-17.13746841,-8.002128515
-2.290407486,1.501489192,18.14935201,-14.39484437,-4.172683089
-1.595077086,2.592142085,14.17355651,-13.69759561,-3.064715632
-1.437149698,2.672712364,12.6659574,-11.29863392,-3.870463026
-0.1425729,1.325171044,12.33501842,-10.29723907,-4.212402682
3.024276258,0.837764215,7.692955499,-7.750550833,-4.773241719
-7.970899199,-0.447687124,1.495123412,10.21006839,-0.81688076
-0.936602083,-0.416639198,6.50060392,-6.937179855,1.097078711
6.91023459,1.850661898,5.421233388,-10.77370034,-5.420155492
7.627523025,1.666351304,5.492945844,-10.63819458,-6.125081837
6.248479049,2.67984199,5.899006379,-10.26853689,-6.488693651
3.336854188,4.027518154,7.947382951,-10.31804927,-6.793622137
-1.051209289,7.604089401,9.936785925,-12.10287586,-6.605914608
-3.314185261,10.01458809,8.763164389,-15.1950918,-3.421764331
-3.606387976,10.49862394,7.356768196,-15.12079846,-2.448866327
-1.299890955,8.180768146,6.892187847,-14.45833784,-2.3680714
0.758309019,7.607106514,6.11547204,-13.58177112,-3.845634683
1.025485722,5.756183613,8.05915167,-13.53422221,-3.866438847
1.657963552,6.749300703,5.891746671,-11.91361247,-4.95063563
2.383185038,6.698564771,5.519771149,-12.17048648,-5.098752323
2.601487421,6.616692279,6.099114269,-11.87609437,-5.988607041
2.084792194,6.721165865,7.040097625,-12.49757299,-5.925728203
0.890636701,7.219695282,8.229916134,-13.53809057,-5.492641293
-0.468645696,7.427345851,8.964922402,-15.55279359,-3.383431858
-3.422535953,8.125006642,8.495593959,-14.36730329,-1.645936526
-4.458190819,7.480931401,8.094998879,-13.63739531,-0.094792879
-3.512197552,6.593808534,6.797597246,-12.67142478,0.311403461
-2.950365637,5.985417238,6.270427218,-12.24238013,0.538740056
-2.278405979,4.597939791,6.621268892,-9.992724134,-0.729505414
-0.24702018,4.185054561,3.724049846,-7.403288085,-1.813090662
3.937222827,3.070824741,2.66789465,-6.632873698,-4.53864333
4.72829861,3.586639708,2.491083297,-7.561370217,-5.019380406
4.762285235,2.969561024,4.038711271,-8.053200899,-5.375091387
5.067820223,3.387215143,4.140730795,-8.030964456,-6.258549475
4.926029862,3.221850919,4.52617728,-7.799053904,-6.462681627
5.838890295,2.62980924,5.98863527,-9.415206293,-6.774390618
7.400236474,1.439539517,7.470833245,-12.91151875,-5.61050476
9.078600837,0.860887184,6.529805315,-15.11223384,-4.09212342
8.098672569,0.794635419,5.590494792,-15.51333039,-1.848728981
8.409272314,0.92469185,4.842034947,-15.67958194,-1.504287078
9.760891045,1.600907953,2.975632153,-14.80417956,-2.65349703
10.76193388,0.220477604,3.829600928,-14.64710769,-3.051917341
9.055810325,0.610988585,2.930855035,-12.17408398,-2.895035296
10.40738406,-0.016337604,3.281353324,-13.00441388,-3.243015776
10.52159392,-0.295317779,3.402453766,-12.25084946,-3.762220068
10.74666295,0.980597781,3.415980135,-13.0801701,-4.751103703
9.387662913,1.199219874,4.260870778,-13.4838875,-4.037372206
6.926506912,1.207625797,6.718504618,-15.1293728,-2.42370608
5.565575607,1.288643515,6.941899427,-14.76625303,-1.607973487
5.571430933,-0.275919924,7.237615697,-14.16220756,-0.636456397
4.558635573,0.424583333,6.448546214,-12.91035296,-0.657742159
5.295195022,0.047088159,6.983713407,-13.63090065,-0.904281801
6.170639426,0.397155827,6.750391448,-13.08715261,-2.411454687
7.408799371,-1.452532424,4.286773909,-7.534452412,-3.849673878
6.320483779,3.162863586,3.28427628,-8.409237205,-6.22315785
7.659987049,2.520016482,4.920111889,-9.581217281,-7.426528053
8.035905899,2.093930861,6.151121342,-9.984496625,-8.129032066
9.432840069,1.597389301,6.196068227,-10.1407395,-8.929984609
9.724701434,1.488221504,6.590112327,-10.69559145,-9.021392365
9.767083434,1.371931881,7.399301266,-11.8249451,-8.764917785
11.88548256,-0.859574599,8.325571356,-13.27397961,-8.15553474
14.91646637,-1.209593874,7.244803005,-17.76391049,-6.325792914
17.71228646,-2.837595558,5.57668815,-17.52227259,-6.088494278
18.36071096,-2.24376262,4.6740934,-17.72413186,-6.434752377
20.74591884,-2.946611469,3.456273785,-18.912428,-6.06211765
19.7313017,-3.02810501,4.345452781,-18.0398285,-6.427873075
19.17285918,-3.822749769,3.860160793,-15.53843943,-6.535920402
19.79487348,-3.715967028,3.65367512,-16.4724164,-6.36115296
20.58608693,-3.465132256,3.416334079,-17.18427917,-6.668022345
20.12037116,-3.319047691,3.537042619,-17.41736283,-6.27439418
18.73315839,-2.510362397,3.717283427,-18.36316238,-5.151891307
14.96083003,-1.328950027,5.635029206,-19.0941463,-3.729987867
10.62665041,0.212443424,6.907561805,-18.74633078,-2.40789176
7.89619591,1.237310048,6.695290715,-17.29023535,-1.707487872
6.753401413,1.838514196,4.964831746,-15.66124477,-0.939027874
6.05462099,2.266251752,5.573383125,-15.42855052,-1.427471886
5.48935016,2.930554876,6.289513205,-13.99577852,-3.367164122
6.550470505,2.944224898,3.468620568,-10.57544698,-4.657144567
7.527479745,4.039568535,2.951711563,-12.18012505,-5.122411666
7.667879164,2.664460765,6.345406584,-11.73291561,-7.161956154
7.90311289,2.486640371,6.828093017,-12.28443475,-7.202051113
8.906154325,2.375778514,6.799996362,-12.39282055,-7.99674058
9.084990429,2.253200963,7.682194901,-13.7818998,-7.731965979
5.627747677,2.227649003,9.469791145,-13.22403466,-6.212450729
1.591293586,2.391913958,12.71830319,-15.2493765,-3.564418545
0.153967879,2.274356828,13.55658324,-19.3533734,0.555885882
1.423581087,1.987281115,12.48781734,-22.32528336,2.901666632
2.318360143,1.729426567,10.95796576,-20.34065142,2.063761251
3.295643531,1.627505269,10.62422428,-20.33032364,1.466178151
3.236803307,0.940087828,10.81297427,-19.8677622,1.745886944
2.494546097,0.573200665,10.26129958,-17.61032316,1.608875309
2.241787589,-0.07244996,11.73594938,-18.50234791,1.963440748
2.147400405,0.41538034,11.85826744,-18.42321172,1.34909215
2.372523966,0.682548035,12.18960845,-18.8383042,0.856182464
0.240408158,1.42197169,14.32346429,-19.08024395,0.49901481
-0.923010053,2.051575457,16.89210248,-21.16307699,0.34551366
-2.040636624,1.883670084,18.66364282,-21.58031065,0.414430345
-3.936141232,2.860339709,17.80257176,-20.35638662,1.080930902
-3.239768819,4.461771743,15.21944983,-19.68442157,0.390882843
-2.896420522,4.143485452,14.37604463,-18.37438369,0.10482681
-2.278551687,3.680708438,13.62575094,-16.70757247,-0.671645659
0.650179648,4.598457498,10.39962289,-14.84610055,-3.266372177
3.411057166,4.559205141,9.494225421,-15.7778213,-4.496551472
5.161004456,3.600072651,6.794147901,-13.84366752,-4.344313681
5.625470747,3.509343323,8.020874928,-14.44089074,-5.34897234
7.072814535,3.192983942,8.616821838,-15.41671838,-6.243076547
6.313772432,2.026977695,10.41202749,-14.72003517,-6.350513298
3.271692934,1.652632112,11.6932006,-13.69451394,-4.788969505
0.141263721,0.6999074,11.9845569,-12.05704496,-2.095678887
-4.152453007,0.641419936,11.9269871,-10.55903277,1.229802897
-5.324237365,1.664937162,9.482038139,-11.07493532,3.915325702
-4.049130496,1.679790306,8.588064986,-11.73156565,3.919592536
-2.709092758,0.83883159,8.290775224,-11.38207587,3.461772569
-2.936950021,-0.252771087,8.070911576,-8.388305717,2.710703535
-0.469611459,-0.783638421,6.675518906,-8.053860704,1.755523302
-1.034359376,-1.600249169,4.765025545,-7.014685718,4.126877568
-1.906191347,-0.459446256,4.718653759,-7.241926959,3.985864573
-1.247424814,-0.263791247,4.833877555,-7.452276833,3.158476666
-2.273503097,0.608360777,6.161868845,-8.474813379,2.868466626
-3.024191248,0.32160109,9.45115933,-8.476775782,0.994653529
-2.25211389,-0.152889262,13.22392343,-10.76209169,-0.848924914
-2.065593601,0.365265974,13.28622572,-10.33578612,-2.007491267
0.347762116,-0.08671262,10.22031476,-8.501524823,-2.685835804
0.421342418,0.425216852,9.727173828,-8.35118847,-3.001653913
-0.038064882,0.729571063,9.570573035,-7.61784021,-3.309720302
4.318757841,0.882640976,4.957622983,-6.274162862,-4.864413306
4.916832082,2.602164092,3.244345071,-8.362195277,-4.166952882
3.685266199,2.536326222,4.283344152,-8.08015584,-3.991624468
3.597196376,2.520930463,4.270934063,-7.875645659,-4.036177923
5.456832328,1.972303482,6.208368112,-9.271445409,-5.969972479
4.151364586,1.767719856,7.94128308,-9.141456605,-6.069406573
1.616348235,1.142345766,10.24600647,-7.518532561,-6.148783397
-1.041191455,-1.051987207,12.18974022,-3.263467553,-6.145540852
-4.382984474,-2.058581837,13.7745715,-1.126180868,-4.739056605
-2.946389793,-4.062457682,13.24112993,0.108815788,-4.506781297
-1.634395246,-4.183109401,11.2276869,1.086266185,-4.685601578
-0.792868444,-3.863288428,9.022740387,2.153848933,-4.767097309
-0.667754856,-3.073736018,10.14862184,1.743572135,-6.452668804
-0.263882444,-2.477126753,9.7578906,1.390692776,-6.891658741
-0.393706448,-1.851353531,8.887920544,3.101485679,-8.029031626
-1.105332514,-1.809555239,7.770602709,4.45844383,-7.421058911
-1.754813028,-0.932970089,8.209213669,3.743214276,-7.54639402
-3.391630139,0.353784136,10.86461,0.166407364,-6.826291755
-4.561460956,0.143828834,12.51363961,-2.593662081,-4.679635551
-3.731722543,0.715668145,12.37726381,-5.389568959,-3.809644421
-4.032269164,2.133344411,11.87858258,-8.801740415,-1.895813444
-3.901272385,3.645265219,10.3770507,-10.17989928,-1.246932568
-3.680946886,4.482370051,10.58405023,-12.63824353,-0.622721737
-2.689082294,4.548105874,10.21836474,-12.18314721,-1.74591205
0.921001215,4.583612001,6.590729221,-10.35561008,-3.677976278
2.044055603,1.830973328,6.667448376,-8.584984986,-3.274798062
1.871979929,2.244566396,7.056610118,-9.036913535,-3.544534501
2.153557859,1.391548443,8.818980266,-9.80762916,-3.865011744
4.524286165,0.70384238,9.238401892,-10.81533572,-5.112228133
4.734959203,1.7045721,10.8693784,-12.26767023,-6.742508249
2.616520589,2.78971454,13.26271788,-12.35336284,-7.853098533
-0.677431322,5.179011893,17.25926149,-16.38025822,-7.498062885
-4.162348086,7.002511324,20.58443936,-20.52833902,-5.622230838
-5.489577722,7.399270589,21.69734569,-19.04894063,-6.879895776
-4.822916254,6.663469232,21.7293147,-18.74497558,-7.02326931
-2.366110842,7.579902005,18.65727627,-19.20942071,-7.4172606
-2.067551655,7.496868162,17.87969284,-19.96896797,-6.326341714
-0.11423201,7.354864861,15.52469401,-19.7712656,-6.210235626
-0.102010392,8.288841288,14.8245398,-20.25362711,-6.237806815
-0.746739594,8.163250598,16.77235373,-20.8403818,-6.72408707
-0.06056733,7.758498263,18.52119446,-22.21597674,-7.459442861
-1.496043162,8.798297566,20.27427074,-24.13656483,-7.181331881
-3.813650961,9.592596038,20.67996451,-25.58254506,-4.893106876
-5.210339809,9.212848506,18.78643828,-25.82728717,-1.14215361
-3.640633578,9.90804569,15.50191038,-26.54784818,0.013011603
-0.981499806,9.468242758,11.62920967,-25.46491634,0.394469562
-1.501059026,9.062853209,10.64136893,-22.54154003,-0.066609156
-1.534700521,7.868671602,9.779354899,-17.51667186,-1.944630488
2.577262577,6.867334747,4.322032608,-12.87895938,-3.840789803
1.62736288,7.20514668,3.268758151,-10.50337175,-4.184518065
0.56470134,7.522801792,6.788796074,-12.40953379,-5.094754975
1.185912411,8.173444431,6.782938996,-12.92802389,-6.030710912
1.852875532,9.48723236,6.137595291,-13.64731814,-7.009032356
1.396701059,10.63629581,6.461572338,-13.90862969,-7.891692278
-0.831515863,12.99864531,7.69125966,-14.99268835,-8.454606452
-4.041717887,16.25372905,8.307369711,-18.03324307,-6.882918886
-6.012267516,20.0596821,6.829883121,-20.70357449,-5.600157394
-6.349482188,20.57225475,7.251149301,-20.7569661,-6.156276243
-5.460782447,20.83394967,6.724316259,-21.02329978,-6.669600494
-6.547607944,24.07491431,6.413266674,-22.01033326,-8.062062335
-4.427642493,24.18559111,5.662790071,-22.32975535,-9.427865271
-2.853840457,24.25203996,4.362722001,-22.98603738,-9.421469436
-3.83375425,27.43783348,3.422859555,-23.86856038,-10.37990473
-3.863783811,29.54972517,2.111094369,-25.89033057,-9.885296908
-2.449726723,27.12939266,3.163315054,-26.11460819,-9.435063514
-2.33651076,22.70266836,6.564748182,-27.06053441,-6.978139332
-3.39882003,17.23689,8.986000613,-25.31644176,-3.43172443
-1.845939976,13.68403616,10.14680188,-24.10696585,-3.115650708
-1.744322458,11.89222108,10.27315676,-24.35742248,-1.158119808
-0.958658656,10.34589826,8.223875699,-20.22102994,-1.710885375
-0.083493089,9.146207939,8.609379114,-19.28061751,-2.382171071
0.324595263,7.657135516,8.522383121,-16.89784951,-2.979694042
2.30895571,6.071926141,4.319772283,-11.76115493,-3.577526999
1.986508101,4.555182152,2.819463591,-9.930074494,-1.683157243
1.913026676,4.365358779,2.790242301,-9.508703666,-1.708057545
1.683124396,5.245164773,3.002583613,-10.82851435,-1.581583504
1.709136939,7.13366938,3.325033412,-11.74195254,-3.252920768
2.451767728,7.107818731,3.924925502,-11.87738688,-4.418131699
2.486445105,6.36966202,5.024538339,-12.48648499,-4.144200705
5.189653147,2.652325228,6.036609578,-13.83624414,-2.652487465
8.114356046,4.601857865,4.527143462,-18.13077572,-3.019287135
8.663284936,4.638242471,3.5690454,-18.28755643,-2.63476858
8.453867393,6.540486891,1.636604344,-19.23562597,-2.022080102
9.023214467,3.647088162,1.012375721,-18.05151799,0.202758428
9.792443,0.547174594,2.360316401,-16.498576,0.380741832
9.812547001,-1.280014453,1.476569546,-14.33972735,1.449773553
9.653368562,-1.457538829,1.715354059,-14.3440018,1.597194854
11.11151183,-1.716560184,1.878420615,-15.27116315,0.979728197
10.81941215,-0.945314983,3.039400216,-17.0151014,0.773697927
11.84901926,-0.957988234,4.032704332,-19.07061071,0.476001034
8.535099034,1.158140704,7.295912799,-20.66622834,-0.125053801
7.576447616,2.282272509,7.639237253,-19.68961671,-1.469124489
7.992960935,1.993117816,6.87575985,-19.44158022,-1.08774816
8.346829017,1.847216423,5.729308759,-18.19958076,-1.247608252
7.698718403,1.485775657,7.72808963,-18.51591305,-1.731793635
6.448794402,1.485146247,8.489566664,-17.20295015,-2.181460574
7.166216096,0.422273639,6.390346528,-12.87282784,-3.306814945
3.956653249,3.478117492,5.374067051,-13.13134826,-2.264028887
5.27172358,2.737552391,6.082549009,-14.05801788,-2.695211563
5.548270055,2.64404692,6.959892068,-13.90588477,-3.786866986
6.314690601,2.423337331,7.58269292,-15.06508706,-3.966154751
6.93947937,1.712293938,8.269481179,-15.17920563,-4.350173143
8.901159215,1.857745305,9.222422141,-15.5846341,-7.057070212
9.997540601,-0.656631466,7.139061185,-19.85682322,-0.127615051
12.29337724,-1.463745435,7.306181597,-22.36837986,0.259554304
13.64605514,-4.027279761,7.18856284,-21.26269966,0.923735194
13.03196023,-3.159592857,6.490374271,-20.52038593,0.633567618
12.02100172,-2.458781517,6.476177987,-19.71043794,0.264675822
10.76339778,-2.597054531,7.449764225,-19.18437851,0.410959865
10.42915461,-1.593092064,6.350055682,-17.64775453,-0.588138565
10.94933809,-0.874208964,5.134208715,-17.39150113,-1.02392286
11.15946231,0.372916282,3.551398747,-16.09650509,-2.221859092
11.4449317,1.120708153,3.792810094,-17.29424129,-2.601812724
11.45836748,1.424102162,5.246190159,-18.13970937,-3.584717554
9.930628439,0.599592638,6.520650059,-18.25141334,-2.167191823
6.839309727,0.434649363,5.984727335,-17.12587097,0.770184469
3.105784597,0.612658559,5.476768009,-14.30642345,2.612541863
2.67617831,1.53822789,3.417159625,-11.91906144,1.983761163
0.690072708,1.716854067,3.382072137,-9.397307501,1.844998726
-1.138839844,1.962576079,2.905064185,-6.632588632,1.675243935
-1.176174316,2.355582843,0.550102986,-5.951673823,2.857613467
0.836141242,0.982879872,-2.202760114,-2.311201534,1.884212061
0.041264179,-0.221136747,-2.307265896,-0.433477847,2.624358953
-1.669326908,-1.716465591,-3.106089575,-0.680407828,6.943543565
-2.292700659,-1.497683967,-4.621663949,-2.14648036,9.874721876
-3.576802333,-2.103693715,-4.24142121,-1.016473975,10.61673887
-5.180761479,-2.135491862,-2.301475253,-4.96724956,13.69936638
-7.549341428,-2.72621189,1.009757444,-5.167465071,13.95817961
-9.222452111,-1.811249263,1.615619538,-6.740309046,15.37331684
-9.351684757,-2.373552427,0.780682473,-4.914948055,15.4225773
-8.25092522,-1.306649069,-1.481176473,-4.536556645,14.85203042
-9.234963788,-1.799497211,-2.796747289,-4.871018202,17.85569305
-9.109804227,-1.390195771,-3.149536682,-5.734659744,18.28205491
-8.248056356,-0.751257979,-5.5808208,-6.820663483,19.74838516
-7.850169402,-0.236714695,-5.695322101,-6.815568835,18.87198145
-8.123615882,0.336588507,-5.821342245,-8.472189665,19.95421028
-7.432428661,-0.456602879,-5.150903802,-8.366783673,19.43241647
-7.969637672,0.002284671,-4.031192165,-7.412466641,17.70849493
-9.039964674,-0.51823588,-1.052937623,-9.189974053,18.11561262
-8.680838763,0.275323998,1.704330835,-11.08864003,15.90329436
-7.45282987,-0.450547162,3.597965788,-11.75087408,14.2673797
-6.046039009,1.377565981,3.69185306,-11.30764429,10.37097703
-6.239947888,0.972833145,4.529858033,-11.13003149,10.12008008
-5.839246022,0.095491177,4.647229422,-10.52103605,10.08549242
